id,lat,lon,user,uid,version,changeset,timestamp
1297763832,43.5818210,1.2546320,Chouloute,306172,1,8230736,2011-05-23T21:45:09Z
1297763909,43.5765320,1.2477160,Chouloute,306172,1,8230736,2011-05-23T21:45:10Z
1297764067,43.5774250,1.2847450,Chouloute,306172,1,8230736,2011-05-23T21:45:14Z
1297764110,43.5815780,1.2587480,Chouloute,306172,1,8230736,2011-05-23T21:45:15Z
1297764168,43.5807450,1.2510460,Chouloute,306172,1,8230736,2011-05-23T21:45:16Z
1297764237,43.5814720,1.2576580,Chouloute,306172,1,8230736,2011-05-23T21:45:17Z
1297764303,43.5678040,1.2734350,Chouloute,306172,1,8230736,2011-05-23T21:45:18Z
1297764354,43.5751180,1.2730770,Chouloute,306172,1,8230736,2011-05-23T21:45:19Z
1297764418,43.5734810,1.2536290,Chouloute,306172,1,8230736,2011-05-23T21:45:21Z
1297764485,43.5700910,1.2440850,Chouloute,306172,1,8230736,2011-05-23T21:45:22Z
1297764540,43.5761450,1.2640700,Chouloute,306172,1,8230736,2011-05-23T21:45:23Z
1297764600,43.5787650,1.2473610,Chouloute,306172,1,8230736,2011-05-23T21:45:24Z
1297764662,43.5769080,1.2624570,Chouloute,306172,1,8230736,2011-05-23T21:45:26Z
1297764713,43.5783550,1.2868110,Chouloute,306172,1,8230736,2011-05-23T21:45:27Z
1297764777,43.5744050,1.2581210,Chouloute,306172,1,8230736,2011-05-23T21:45:28Z
1297764837,43.5768000,1.2853270,Chouloute,306172,1,8230736,2011-05-23T21:45:29Z
1297764894,43.5737750,1.2840510,Chouloute,306172,1,8230736,2011-05-23T21:45:30Z
1297764953,43.5745590,1.2894130,Chouloute,306172,1,8230736,2011-05-23T21:45:32Z
1297765002,43.5788130,1.2659060,Chouloute,306172,1,8230736,2011-05-23T21:45:33Z
1297765037,43.5813890,1.2631180,Chouloute,306172,1,8230736,2011-05-23T21:45:34Z
1297765077,43.5769670,1.2733650,Chouloute,306172,1,8230736,2011-05-23T21:45:35Z
1297765116,43.5737900,1.2452930,Chouloute,306172,1,8230736,2011-05-23T21:45:36Z
1297765168,43.5745100,1.2676810,Chouloute,306172,1,8230736,2011-05-23T21:45:37Z
1297765252,43.5790820,1.2814930,Chouloute,306172,1,8230736,2011-05-23T21:45:38Z
1297765306,43.5732640,1.2736150,Chouloute,306172,1,8230736,2011-05-23T21:45:39Z
1297765363,43.5826280,1.2793560,Chouloute,306172,1,8230736,2011-05-23T21:45:41Z
1297765436,43.5728030,1.2548550,Chouloute,306172,1,8230736,2011-05-23T21:45:42Z
1297765627,43.5792750,1.2682910,Chouloute,306172,1,8230736,2011-05-23T21:45:45Z
1297765705,43.5677720,1.2638750,Chouloute,306172,1,8230736,2011-05-23T21:45:47Z
1297765781,43.5721320,1.2744740,Chouloute,306172,1,8230736,2011-05-23T21:45:48Z
1297765842,43.5812770,1.2653000,Chouloute,306172,1,8230736,2011-05-23T21:45:49Z
1297765905,43.5737010,1.2845720,Chouloute,306172,1,8230736,2011-05-23T21:45:50Z
1297765964,43.5734300,1.2891080,Chouloute,306172,1,8230736,2011-05-23T21:45:51Z
1297766021,43.5764480,1.2730240,Chouloute,306172,1,8230736,2011-05-23T21:45:52Z
1297766095,43.5732990,1.2422470,Chouloute,306172,1,8230736,2011-05-23T21:45:53Z
1297766178,43.5720060,1.2421640,Chouloute,306172,1,8230736,2011-05-23T21:45:54Z
1297766263,43.5778780,1.2513040,Chouloute,306172,1,8230736,2011-05-23T21:45:55Z
1297766338,43.5733370,1.2745620,Chouloute,306172,1,8230736,2011-05-23T21:45:56Z
1297766401,43.5796670,1.2758060,Chouloute,306172,1,8230736,2011-05-23T21:45:57Z
1297766464,43.5749110,1.2774570,Chouloute,306172,1,8230736,2011-05-23T21:45:59Z
1297766519,43.5797290,1.2669130,Chouloute,306172,1,8230736,2011-05-23T21:46:00Z
1297766573,43.5818090,1.2529440,Chouloute,306172,1,8230736,2011-05-23T21:46:01Z
1297766635,43.5821700,1.2594510,Chouloute,306172,1,8230736,2011-05-23T21:46:02Z
1297766696,43.5739680,1.2524160,Chouloute,306172,1,8230736,2011-05-23T21:46:03Z
1297766754,43.5715680,1.2841400,Chouloute,306172,1,8230736,2011-05-23T21:46:04Z
1297766820,43.5734890,1.2430770,Chouloute,306172,1,8230736,2011-05-23T21:46:05Z
1297766875,43.5715550,1.2408660,Chouloute,306172,1,8230736,2011-05-23T21:46:06Z
1297766940,43.5799550,1.2623230,Chouloute,306172,1,8230736,2011-05-23T21:46:08Z
1297766998,43.5738130,1.2721600,Chouloute,306172,1,8230736,2011-05-23T21:46:09Z
1297767058,43.5780370,1.2816620,Chouloute,306172,1,8230736,2011-05-23T21:46:10Z
1297767112,43.5773280,1.2672050,Chouloute,306172,1,8230736,2011-05-23T21:46:11Z
1297767250,43.5773110,1.2475690,Chouloute,306172,1,8230736,2011-05-23T21:46:15Z
1297767310,43.5790960,1.2753640,Chouloute,306172,1,8230736,2011-05-23T21:46:16Z
1297767367,43.5746200,1.2537280,Chouloute,306172,1,8230736,2011-05-23T21:46:17Z
1297767427,43.5811020,1.2526950,Chouloute,306172,1,8230736,2011-05-23T21:46:18Z
1297767487,43.5715330,1.2709790,Chouloute,306172,1,8230736,2011-05-23T21:46:19Z
1297767553,43.5810550,1.2522340,Chouloute,306172,1,8230736,2011-05-23T21:46:20Z
1297767608,43.5723310,1.2822120,Chouloute,306172,1,8230736,2011-05-23T21:46:21Z
1297767669,43.5806230,1.2623940,Chouloute,306172,1,8230736,2011-05-23T21:46:22Z
1297767736,43.5760900,1.2712230,Chouloute,306172,1,8230736,2011-05-23T21:46:23Z
1297767797,43.5794360,1.2770830,Chouloute,306172,1,8230736,2011-05-23T21:46:24Z
1297767850,43.5786590,1.2682220,Chouloute,306172,1,8230736,2011-05-23T21:46:25Z
1297767917,43.5805620,1.2682930,Chouloute,306172,1,8230736,2011-05-23T21:46:27Z
1297767979,43.5690090,1.2672530,Chouloute,306172,1,8230736,2011-05-23T21:46:28Z
1297768043,43.5748980,1.2535990,Chouloute,306172,1,8230736,2011-05-23T21:46:29Z
1297768100,43.5749810,1.2752100,Chouloute,306172,1,8230736,2011-05-23T21:46:30Z
1297768167,43.5809890,1.2586280,Chouloute,306172,1,8230736,2011-05-23T21:46:31Z
1297768231,43.5798070,1.2520490,Chouloute,306172,1,8230736,2011-05-23T21:46:32Z
1297768298,43.5815630,1.2571980,Chouloute,306172,1,8230736,2011-05-23T21:46:33Z
1297768361,43.5795820,1.2661780,Chouloute,306172,1,8230736,2011-05-23T21:46:34Z
1297768432,43.5791480,1.2831540,Chouloute,306172,1,8230736,2011-05-23T21:46:36Z
1297768502,43.5741740,1.2896600,Chouloute,306172,1,8230736,2011-05-23T21:46:37Z
1297768568,43.5758160,1.2719760,Chouloute,306172,1,8230736,2011-05-23T21:46:38Z
1297768641,43.5725510,1.2428270,Chouloute,306172,1,8230736,2011-05-23T21:46:39Z
1297768705,43.5835980,1.2573220,Chouloute,306172,1,8230736,2011-05-23T21:46:40Z
1297768766,43.5778390,1.2508080,Chouloute,306172,1,8230736,2011-05-23T21:46:42Z
1297768950,43.5794880,1.2534780,Chouloute,306172,1,8230736,2011-05-23T21:46:45Z
1297769041,43.5779690,1.2589700,Chouloute,306172,1,8230736,2011-05-23T21:46:47Z
1297769130,43.5786350,1.2854750,Chouloute,306172,1,8230736,2011-05-23T21:46:48Z
1297769210,43.5720620,1.2707020,Chouloute,306172,1,8230736,2011-05-23T21:46:49Z
1297769298,43.5698160,1.2649480,Chouloute,306172,1,8230736,2011-05-23T21:46:51Z
1297769367,43.5745280,1.2834790,Chouloute,306172,1,8230736,2011-05-23T21:46:52Z
1297769421,43.5800500,1.2664220,Chouloute,306172,1,8230736,2011-05-23T21:46:53Z
1297769490,43.5782930,1.2835820,Chouloute,306172,1,8230736,2011-05-23T21:46:55Z
1297769556,43.5736380,1.2426130,Chouloute,306172,1,8230736,2011-05-23T21:46:56Z
1297769620,43.5699360,1.2424800,Chouloute,306172,1,8230736,2011-05-23T21:46:57Z
1297769685,43.5792500,1.2759860,Chouloute,306172,1,8230736,2011-05-23T21:46:59Z
1297769760,43.5694830,1.2409490,Chouloute,306172,1,8230736,2011-05-23T21:47:00Z
1297769828,43.5769060,1.2640670,Chouloute,306172,1,8230736,2011-05-23T21:47:02Z
1297769900,43.5786600,1.2472910,Chouloute,306172,1,8230736,2011-05-23T21:47:03Z
1297769977,43.5748870,1.2614860,Chouloute,306172,1,8230736,2011-05-23T21:47:04Z
1297770047,43.5811730,1.2552700,Chouloute,306172,1,8230736,2011-05-23T21:47:06Z
1297770109,43.5810600,1.2673450,Chouloute,306172,1,8230736,2011-05-23T21:47:07Z
1297770169,43.5797630,1.2541850,Chouloute,306172,1,8230736,2011-05-23T21:47:08Z
1297770231,43.5701660,1.2694950,Chouloute,306172,1,8230736,2011-05-23T21:47:09Z
1297770290,43.5760320,1.2479770,Chouloute,306172,1,8230736,2011-05-23T21:47:10Z
1297770356,43.5774450,1.2659100,Chouloute,306172,1,8230736,2011-05-23T21:47:12Z
1297770418,43.5809230,1.2616820,Chouloute,306172,1,8230736,2011-05-23T21:47:13Z
1297770482,43.5834080,1.2557040,Chouloute,306172,1,8230736,2011-05-23T21:47:14Z
1297770537,43.5823480,1.2601260,Chouloute,306172,1,8230736,2011-05-23T21:47:16Z
1297770690,43.5827580,1.2535530,Chouloute,306172,1,8230736,2011-05-23T21:47:20Z
1297770757,43.5770480,1.2518100,Chouloute,306172,1,8230736,2011-05-23T21:47:21Z
1297770824,43.5781750,1.2847940,Chouloute,306172,1,8230736,2011-05-23T21:47:22Z
1297770901,43.5755900,1.2569580,Chouloute,306172,1,8230736,2011-05-23T21:47:24Z
1297770988,43.5796710,1.2528180,Chouloute,306172,1,8230736,2011-05-23T21:47:25Z
1297771101,43.5754750,1.2834840,Chouloute,306172,1,8230736,2011-05-23T21:47:26Z
1297771167,43.5684420,1.2646680,Chouloute,306172,1,8230736,2011-05-23T21:47:27Z
1297771218,43.5783210,1.2671380,BiIbo,3516,2,8245411,2011-05-25T14:52:00Z
1297771262,43.5735450,1.2502970,Chouloute,306172,1,8230736,2011-05-23T21:47:30Z
1297771307,43.5746170,1.2721700,Chouloute,306172,1,8230736,2011-05-23T21:47:31Z
1297771347,43.5777860,1.2814420,Chouloute,306172,1,8230736,2011-05-23T21:47:33Z
1297771398,43.5742900,1.2714340,Chouloute,306172,1,8230736,2011-05-23T21:47:34Z
1297771448,43.5780610,1.2811890,Chouloute,306172,1,8230736,2011-05-23T21:47:36Z
1297771489,43.5772340,1.2673750,Chouloute,306172,1,8230736,2011-05-23T21:47:37Z
1297771509,43.5771430,1.2475200,Chouloute,306172,1,8230736,2011-05-23T21:47:39Z
1297771529,43.5784410,1.2754080,Chouloute,306172,1,8230736,2011-05-23T21:47:41Z
1297771549,43.5756370,1.2538620,Chouloute,306172,1,8230736,2011-05-23T21:47:42Z
1297771570,43.5817780,1.2538280,Chouloute,306172,1,8230736,2011-05-23T21:47:43Z
1297771590,43.5708950,1.2686030,Chouloute,306172,1,8230736,2011-05-23T21:47:45Z
1297771611,43.5684580,1.2635860,Chouloute,306172,1,8230736,2011-05-23T21:47:46Z
1297771631,43.5696960,1.2694290,Chouloute,306172,1,8230736,2011-05-23T21:47:48Z
1297771651,43.5760450,1.2884110,Chouloute,306172,1,8230736,2011-05-23T21:47:49Z
1297771671,43.5761410,1.2710600,Chouloute,306172,1,8230736,2011-05-23T21:47:50Z
1297771693,43.5814020,1.2811630,Chouloute,306172,1,8230736,2011-05-23T21:47:51Z
1297771713,43.5715740,1.2403930,Chouloute,306172,1,8230736,2011-05-23T21:47:53Z
1297771749,43.5783510,1.2524350,Chouloute,306172,1,8230736,2011-05-23T21:47:58Z
1297771770,43.5741910,1.2867020,Chouloute,306172,1,8230736,2011-05-23T21:48:00Z
1297771790,43.5822950,1.2740610,Chouloute,306172,1,8230736,2011-05-23T21:48:01Z
1297771811,43.5684130,1.2680240,Chouloute,306172,1,8230736,2011-05-23T21:48:03Z
1297771831,43.5749270,1.2526380,Chouloute,306172,1,8230736,2011-05-23T21:48:05Z
1297771879,43.5772910,1.2736060,Chouloute,306172,1,8230736,2011-05-23T21:48:07Z
1297771926,43.5713460,1.2714200,Chouloute,306172,1,8230736,2011-05-23T21:48:08Z
1297771976,43.5743610,1.2903890,Chouloute,306172,1,8230736,2011-05-23T21:48:10Z
1297772026,43.5793940,1.2836570,Chouloute,306172,1,8230736,2011-05-23T21:48:11Z
1297772072,43.5757680,1.2898740,Chouloute,306172,1,8230736,2011-05-23T21:48:12Z
1297772122,43.5707450,1.2440370,Chouloute,306172,1,8230736,2011-05-23T21:48:14Z
1297772185,43.5774970,1.2636620,Chouloute,306172,1,8230736,2011-05-23T21:48:15Z
1297772261,43.5789830,1.2485450,Chouloute,306172,1,8230736,2011-05-23T21:48:16Z
1297772326,43.5747920,1.2618550,Chouloute,306172,1,8230736,2011-05-23T21:48:18Z
1297772384,43.5777150,1.2854720,Chouloute,306172,1,8230736,2011-05-23T21:48:19Z
1297772429,43.5797440,1.2689080,Chouloute,306172,1,8230736,2011-05-23T21:48:20Z
1297772471,43.5802350,1.2540090,Chouloute,306172,1,8230736,2011-05-23T21:48:21Z
1297772519,43.5711460,1.2731680,Chouloute,306172,1,8230736,2011-05-23T21:48:23Z
1297772567,43.5669610,1.2713790,Chouloute,306172,1,8230736,2011-05-23T21:48:24Z
1297772612,43.5789650,1.2643210,Chouloute,306172,1,8230736,2011-05-23T21:48:25Z
1297772654,43.5811060,1.2632370,Chouloute,306172,1,8230736,2011-05-23T21:48:27Z
1297772699,43.5832240,1.2554720,Chouloute,306172,1,8230736,2011-05-23T21:48:28Z
1297772739,43.5799120,1.2611760,Chouloute,306172,1,8230736,2011-05-23T21:48:29Z
1297772784,43.5823940,1.2532430,Chouloute,306172,1,8230736,2011-05-23T21:48:30Z
1297772910,43.5778550,1.2614150,Chouloute,306172,1,8230736,2011-05-23T21:48:34Z
1297772961,43.5740440,1.2762320,Chouloute,306172,1,8230736,2011-05-23T21:48:36Z
1297773011,43.5805340,1.2783890,Chouloute,306172,1,8230736,2011-05-23T21:48:37Z
1297773063,43.5692180,1.2657510,Chouloute,306172,1,8230736,2011-05-23T21:48:39Z
1297773110,43.5751870,1.2831430,Chouloute,306172,1,8230736,2011-05-23T21:48:40Z
1297773176,43.5686230,1.2645290,Chouloute,306172,1,8230736,2011-05-23T21:48:41Z
1297773234,43.5714820,1.2663360,Chouloute,306172,1,8230736,2011-05-23T21:48:43Z
1297773293,43.5739000,1.2502540,Chouloute,306172,1,8230736,2011-05-23T21:48:44Z
1297773343,43.5751830,1.2723940,Chouloute,306172,1,8230736,2011-05-23T21:48:45Z
1297773389,43.5776740,1.2815160,Chouloute,306172,1,8230736,2011-05-23T21:48:47Z
1297773437,43.5705580,1.2384370,Chouloute,306172,1,8230736,2011-05-23T21:48:48Z
1297773484,43.5756480,1.2652520,Chouloute,306172,1,8230736,2011-05-23T21:48:49Z
1297773529,43.5734030,1.2564700,Chouloute,306172,1,8230736,2011-05-23T21:48:51Z
1297773579,43.5783850,1.2521180,Chouloute,306172,1,8230736,2011-05-23T21:48:52Z
1297773628,43.5780100,1.2754060,Chouloute,306172,1,8230736,2011-05-23T21:48:53Z
1297773671,43.5745990,1.2785720,Chouloute,306172,1,8230736,2011-05-23T21:48:55Z
1297773717,43.5783680,1.2731440,Chouloute,306172,1,8230736,2011-05-23T21:48:56Z
1297773763,43.5743450,1.2787660,Chouloute,306172,1,8230736,2011-05-23T21:48:57Z
1297773807,43.5810780,1.2641510,Chouloute,306172,1,8230736,2011-05-23T21:48:58Z
1297773863,43.5720280,1.2817260,Chouloute,306172,1,8230736,2011-05-23T21:49:00Z
1297773916,43.5821450,1.2634340,Chouloute,306172,1,8230736,2011-05-23T21:49:01Z
1297773965,43.5790340,1.2481740,Chouloute,306172,1,8230736,2011-05-23T21:49:03Z
1297774010,43.5745620,1.2884050,Chouloute,306172,1,8230736,2011-05-23T21:49:04Z
1297774053,43.5714130,1.2418170,Chouloute,306172,1,8230736,2011-05-23T21:49:05Z
1297774096,43.5727190,1.2494810,Chouloute,306172,1,8230736,2011-05-23T21:49:07Z
1297774169,43.5829730,1.2546860,Chouloute,306172,1,8230736,2011-05-23T21:49:10Z
1297774204,43.5813580,1.2758790,Chouloute,306172,1,8230736,2011-05-23T21:49:11Z
1297774240,43.5750260,1.2546790,Chouloute,306172,1,8230736,2011-05-23T21:49:12Z
1297774284,43.5814290,1.2788490,Chouloute,306172,1,8230736,2011-05-23T21:49:13Z
1297774321,43.5791430,1.2753460,Chouloute,306172,1,8230736,2011-05-23T21:49:14Z
1297774361,43.5766690,1.2592300,Chouloute,306172,1,8230736,2011-05-23T21:49:16Z
1297774404,43.5740960,1.2758810,Chouloute,306172,1,8230736,2011-05-23T21:49:17Z
1297774446,43.5749290,1.2811880,Chouloute,306172,1,8230736,2011-05-23T21:49:18Z
1297774514,43.5773040,1.2825960,Chouloute,306172,1,8230736,2011-05-23T21:49:19Z
1297774581,43.5721480,1.2754920,Chouloute,306172,1,8230736,2011-05-23T21:49:20Z
1297774633,43.5718870,1.2911230,Chouloute,306172,1,8230736,2011-05-23T21:49:22Z
1297774670,43.5716320,1.2837300,Chouloute,306172,1,8230736,2011-05-23T21:49:24Z
1297774707,43.5718980,1.2881570,Chouloute,306172,1,8230736,2011-05-23T21:49:25Z
1297774741,43.5715490,1.2409980,Chouloute,306172,1,8230736,2011-05-23T21:49:27Z
1297774774,43.5726830,1.2497890,Chouloute,306172,1,8230736,2011-05-23T21:49:28Z
1297774808,43.5834950,1.2547830,Chouloute,306172,1,8230736,2011-05-23T21:49:30Z
1297774845,43.5833920,1.2757310,Chouloute,306172,1,8230736,2011-05-23T21:49:31Z
1297774878,43.5751510,1.2549420,Chouloute,306172,1,8230736,2011-05-23T21:49:33Z
1297774923,43.5770550,1.2476820,Chouloute,306172,1,8230736,2011-05-23T21:49:34Z
1297774966,43.5760490,1.2757900,Chouloute,306172,1,8230736,2011-05-23T21:49:36Z
1297775012,43.5770470,1.2591630,Chouloute,306172,1,8230736,2011-05-23T21:49:37Z
1297775059,43.5684550,1.2697480,Chouloute,306172,1,8230736,2011-05-23T21:49:39Z
1297775103,43.5754090,1.2529210,Chouloute,306172,1,8230736,2011-05-23T21:49:40Z
1297775143,43.5771960,1.2823500,Chouloute,306172,1,8230736,2011-05-23T21:49:41Z
1297775287,43.5720780,1.2828730,Chouloute,306172,1,8230736,2011-05-23T21:49:50Z
1297775320,43.5825060,1.2639030,Chouloute,306172,1,8230736,2011-05-23T21:49:51Z
1297775354,43.5787850,1.2494410,Chouloute,306172,1,8230736,2011-05-23T21:49:52Z
1297775405,43.5734380,1.2527390,Chouloute,306172,1,8230736,2011-05-23T21:49:53Z
1297775453,43.5841900,1.2554560,Chouloute,306172,1,8230736,2011-05-23T21:49:54Z
1297775500,43.5778380,1.2524370,Chouloute,306172,1,8230736,2011-05-23T21:49:55Z
1297775542,43.5790840,1.2509400,Chouloute,306172,1,8230736,2011-05-23T21:49:56Z
1297775584,43.5803850,1.2781640,Chouloute,306172,1,8230736,2011-05-23T21:49:57Z
1297775623,43.5698990,1.2663970,Chouloute,306172,1,8230736,2011-05-23T21:49:58Z
1297775662,43.5748230,1.2531160,Chouloute,306172,1,8230736,2011-05-23T21:49:59Z
1297775709,43.5738490,1.2747950,Chouloute,306172,1,8230736,2011-05-23T21:50:01Z
1297775764,43.5718650,1.2675050,Chouloute,306172,1,8230736,2011-05-23T21:50:02Z
1297775809,43.5746070,1.2907280,Chouloute,306172,1,8230736,2011-05-23T21:50:03Z
1297775835,43.5708030,1.2674920,Chouloute,306172,1,8230736,2011-05-23T21:50:04Z
1297775855,43.5740130,1.2448930,Chouloute,306172,1,8230736,2011-05-23T21:50:05Z
1297775875,43.5757910,1.2719420,Chouloute,306172,1,8230736,2011-05-23T21:50:06Z
1297775896,43.5762310,1.2880370,Chouloute,306172,1,8230736,2011-05-23T21:50:07Z
1297775917,43.5794450,1.2479840,Chouloute,306172,1,8230736,2011-05-23T21:50:08Z
1297775937,43.5780810,1.2509070,Chouloute,306172,1,8230736,2011-05-23T21:50:09Z
1297775958,43.5792120,1.2532830,Chouloute,306172,1,8230736,2011-05-23T21:50:10Z
1297775978,43.5760060,1.2580190,Chouloute,306172,1,8230736,2011-05-23T21:50:11Z
1297776018,43.5692070,1.2695270,Chouloute,306172,1,8230736,2011-05-23T21:50:13Z
1297776058,43.5782290,1.2774810,Chouloute,306172,1,8230736,2011-05-23T21:50:14Z
1297776096,43.5776260,1.2848490,Chouloute,306172,1,8230736,2011-05-23T21:50:15Z
1297776116,43.5797060,1.2593140,Chouloute,306172,1,8230736,2011-05-23T21:50:18Z
1297776136,43.5808910,1.2511390,Chouloute,306172,1,8230736,2011-05-23T21:50:19Z
1297776158,43.5720390,1.2687430,Chouloute,306172,1,8230736,2011-05-23T21:50:20Z
1297776178,43.5745440,1.2906960,Chouloute,306172,1,8230736,2011-05-23T21:50:22Z
1297776199,43.5784380,1.2822450,Chouloute,306172,1,8230736,2011-05-23T21:50:23Z
1297776219,43.5748830,1.2901850,Chouloute,306172,1,8230736,2011-05-23T21:50:24Z
1297776242,43.5706940,1.2442380,Chouloute,306172,1,8230736,2011-05-23T21:50:25Z
1297776264,43.5762270,1.2891070,Chouloute,306172,1,8230736,2011-05-23T21:50:27Z
1297776285,43.5837300,1.2550690,Chouloute,306172,1,8230736,2011-05-23T21:50:28Z
1297776305,43.5778640,1.2510220,Chouloute,306172,1,8230736,2011-05-23T21:50:29Z
1297776325,43.5713560,1.2863250,Chouloute,306172,1,8230736,2011-05-23T21:50:30Z
1297776345,43.5769670,1.2500060,Chouloute,306172,1,8230736,2011-05-23T21:50:31Z
1297776366,43.5790192,1.2855701,botdidier2020,870861,2,13797848,2012-11-08T14:03:19Z
1297776387,43.5749560,1.2564670,Chouloute,306172,1,8230736,2011-05-23T21:50:33Z
1297776407,43.5820000,1.2523040,Chouloute,306172,1,8230736,2011-05-23T21:50:35Z
1297776427,43.5810950,1.2574550,Chouloute,306172,1,8230736,2011-05-23T21:50:36Z
1297776447,43.5673310,1.2730300,Chouloute,306172,1,8230736,2011-05-23T21:50:37Z
1297776479,43.5787110,1.2826550,Chouloute,306172,1,8230736,2011-05-23T21:50:38Z
1297776522,43.5723580,1.2901140,Chouloute,306172,1,8230736,2011-05-23T21:50:39Z
1297776566,43.5757270,1.2727890,Chouloute,306172,1,8230736,2011-05-23T21:50:40Z
1297776616,43.5741240,1.2876190,Chouloute,306172,1,8230736,2011-05-23T21:50:42Z
1297776658,43.5705770,1.2409400,Chouloute,306172,1,8230736,2011-05-23T21:50:43Z
1297776718,43.5792870,1.2479640,Chouloute,306172,1,8230736,2011-05-23T21:50:44Z
1297776764,43.5729320,1.2757120,Chouloute,306172,1,8230736,2011-05-23T21:50:45Z
1297776806,43.5763360,1.2472770,Chouloute,306172,1,8230736,2011-05-23T21:50:46Z
1297776906,43.5749540,1.2753990,Chouloute,306172,1,8230736,2011-05-23T21:50:49Z
1297776946,43.5721380,1.2742970,Chouloute,306172,1,8230736,2011-05-23T21:50:50Z
1297776986,43.5768250,1.2738040,Chouloute,306172,1,8230736,2011-05-23T21:50:51Z
1297777028,43.5738830,1.2837620,Chouloute,306172,1,8230736,2011-05-23T21:50:52Z
1297777066,43.5729940,1.2893120,Chouloute,306172,1,8230736,2011-05-23T21:50:53Z
1297777112,43.5698790,1.2703980,Chouloute,306172,1,8230736,2011-05-23T21:50:54Z
1297777152,43.5813640,1.2643000,Chouloute,306172,1,8230736,2011-05-23T21:50:55Z
1297777197,43.5802960,1.2507760,Chouloute,306172,1,8230736,2011-05-23T21:50:56Z
1297777239,43.5731180,1.2539920,Chouloute,306172,1,8230736,2011-05-23T21:50:57Z
1297777283,43.5727740,1.2411030,Chouloute,306172,1,8230736,2011-05-23T21:50:58Z
1297777340,43.5807990,1.2608670,Chouloute,306172,1,8230736,2011-05-23T21:50:59Z
1297777405,43.5697820,1.2432700,Chouloute,306172,1,8230736,2011-05-23T21:51:00Z
1297777470,43.5808840,1.2755850,Chouloute,306172,1,8230736,2011-05-23T21:51:01Z
1297777513,43.5784970,1.2514430,Chouloute,306172,1,8230736,2011-05-23T21:51:02Z
1297777554,43.5767220,1.2475080,Chouloute,306172,1,8230736,2011-05-23T21:51:03Z
1297777601,43.5781890,1.2852950,Chouloute,306172,1,8230736,2011-05-23T21:51:04Z
1297777639,43.5747860,1.2564890,Chouloute,306172,1,8230736,2011-05-23T21:51:05Z
1297777683,43.5759910,1.2777130,Chouloute,306172,1,8230736,2011-05-23T21:51:06Z
1297777722,43.5724150,1.2753130,Chouloute,306172,1,8230736,2011-05-23T21:51:07Z
1297777763,43.5717150,1.2890660,Chouloute,306172,1,8230736,2011-05-23T21:51:08Z
1297777814,43.5736930,1.2728490,Chouloute,306172,1,8230736,2011-05-23T21:51:09Z
1297777878,43.5731890,1.2516990,Chouloute,306172,1,8230736,2011-05-23T21:51:10Z
1297777922,43.5802940,1.2510110,Chouloute,306172,1,8230736,2011-05-23T21:51:11Z
1297777960,43.5823450,1.2608410,Chouloute,306172,1,8230736,2011-05-23T21:51:12Z
1297778061,43.5772110,1.2670610,Chouloute,306172,1,8230736,2011-05-23T21:51:16Z
1297778108,43.5825700,1.2598330,Chouloute,306172,1,8230736,2011-05-23T21:51:17Z
1297778152,43.5828460,1.2607860,Chouloute,306172,1,8230736,2011-05-23T21:51:18Z
1297778189,43.5768760,1.2509840,Chouloute,306172,1,8230736,2011-05-23T21:51:19Z
1297778232,43.5790930,1.2848770,Chouloute,306172,1,8230736,2011-05-23T21:51:20Z
1297778269,43.5745110,1.2520440,Chouloute,306172,1,8230736,2011-05-23T21:51:21Z
1297778310,43.5757880,1.2741600,Chouloute,306172,1,8230736,2011-05-23T21:51:22Z
1297778348,43.5732140,1.2861200,Chouloute,306172,1,8230736,2011-05-23T21:51:23Z
1297778393,43.5742590,1.2521680,Chouloute,306172,1,8230736,2011-05-23T21:51:24Z
1297778433,43.5716010,1.2859710,Chouloute,306172,1,8230736,2011-05-23T21:51:25Z
1297778473,43.5739540,1.2883950,Chouloute,306172,1,8230736,2011-05-23T21:51:26Z
1297778513,43.5700800,1.2432900,Chouloute,306172,1,8230736,2011-05-23T21:51:27Z
1297778553,43.5833700,1.2743350,Chouloute,306172,1,8230736,2011-05-23T21:51:28Z
1297778597,43.5730290,1.2754740,Chouloute,306172,1,8230736,2011-05-23T21:51:29Z
1297778641,43.5755720,1.2644790,Chouloute,306172,1,8230736,2011-05-23T21:51:30Z
1297778680,43.5778690,1.2866240,Chouloute,306172,1,8230736,2011-05-23T21:51:31Z
1297778725,43.5810780,1.2792820,Chouloute,306172,1,8230736,2011-05-23T21:51:32Z
1297778766,43.5784390,1.2754200,Chouloute,306172,1,8230736,2011-05-23T21:51:33Z
1297778814,43.5755350,1.2542180,Chouloute,306172,1,8230736,2011-05-23T21:51:34Z
1297778860,43.5773890,1.2832500,Chouloute,306172,1,8230736,2011-05-23T21:51:35Z
1297778905,43.5718700,1.2701880,Chouloute,306172,1,8230736,2011-05-23T21:51:36Z
1297778960,43.5681970,1.2619360,Chouloute,306172,1,8230736,2011-05-23T21:51:37Z
1297779027,43.5702020,1.2666520,Chouloute,306172,1,8230736,2011-05-23T21:51:38Z
1297779068,43.5736420,1.2441210,Chouloute,306172,1,8230736,2011-05-23T21:51:39Z
1297779108,43.5722440,1.2494150,Chouloute,306172,1,8230736,2011-05-23T21:51:40Z
1297779209,43.5828480,1.2604700,Chouloute,306172,1,8230736,2011-05-23T21:51:44Z
